gbifID,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
-3115,,Animalia,Chordata,Amphibia,Anura,Ranixalidae,Indirana,Indirana leithii,SPECIES,"Indirana leithii (Boulenger, 1888)",IN,,Maharashtra,PRESENT,,17.545133,73.614478,30732.0,2015-11-12,12,11,2015,5218087.0,5218087.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Amaël Borzée,2022-12-13T21:19:46,CC_BY_NC_4_0,Amaël Borzée,Amaël Borzée,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3116,,Animalia,Chordata,Amphibia,Anura,Nyctibatrachidae,Nyctibatrachus,Nyctibatrachus humayuni,SPECIES,"Nyctibatrachus humayuni Bhaduri & Kripalani, 1955",IN,,Maharashtra,PRESENT,,17.568785,73.735434,30732.0,2018-08-31,31,8,2018,2429276.0,2429276.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Jayant M Deshpande,2020-08-09T03:11:48,CC_BY_NC_4_0,Jayant M Deshpande,Jayant M Deshpande,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3117,,Animalia,Chordata,Amphibia,Anura,Dicroglossidae,Hoplobatrachus,Hoplobatrachus tigerinus,SPECIES,"Hoplobatrachus tigerinus (Daudin, 1802)",IN,,Maharashtra,PRESENT,,17.437721,73.730265,1500.0,2015-12-17,17,12,2015,2430380.0,2430380.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,P. B. Shekar,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3118,,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus palustris,SPECIES,"Crocodylus palustris (Lesson, 1831)",IN,,Maharashtra,PRESENT,,17.538616,73.538651,30732.0,2003-07-10,10,7,2003,2441350.0,2441350.0,HUMAN_OBSERVATION,iNaturalist,Observations,,snakeboy222,2026-01-26T05:17:51,CC_BY_NC_4_0,The 100th Monkey...,The 100th Monkey...,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3119,,Animalia,Chordata,Squamata,,Gekkonidae,Cnemaspis,Cnemaspis girii,SPECIES,"Cnemaspis girii Mirza, Pal, Bhosale & Sanap, 2014",IN,,Maharashtra,PRESENT,,17.732859,73.812381,30.0,2013-12-07,7,12,2013,8082286.0,8082286.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,Harshal Bhosale & Zeeshan Mirza,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3120,,Animalia,Chordata,,Synbranchiformes,Mastacembelidae,Mastacembelus,Mastacembelus armatus,SPECIES,"Mastacembelus armatus (Lacepède, 1800)",IN,,,PRESENT,,17.532173,73.545373,,2011-12-30,30,12,2011,2351784.0,2351784.0,PRESERVED_SPECIMEN,,,,Ubaid Qayoom,,CC_BY_4_0,,"Ubaid Qayoom, Ravindra Pawar, SA Mohite",,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3121,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne koynayensis,SPECIES,"Xanthophryne koynayensis (Soman, 1963)",IN,,Maharashtra,PRESENT,,17.393455,73.703918,200.0,2016-06-07,7,6,2016,5785346.0,5785346.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,P. W. Soman & P. B. Shekar,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3122,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,,UNRANKED,BOLD:ADL3326,IN,,,PRESENT,,17.714485,73.808752,,2008-07-27,27,7,2008,10442009.0,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3123,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Schistura,Schistura denisoni,SPECIES,"Nemacheilus denisoni Day, 1867",IN,,,PRESENT,,17.370793,73.7224,,2023-04-13,13,4,2023,5204994.0,5204993.0,PRESERVED_SPECIMEN,,,,SS Jadhav,,CC_BY_4_0,,SS Jadhav,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3124,,Animalia,Chordata,Squamata,,Agamidae,Calotes,Calotes versicolor,SPECIES,"Calotes versicolor (Daudin, 1802)",IN,,Maharashtra,PRESENT,,17.532297,73.85,,1961-12-08,8,12,1961,9125207.0,9125207.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Ninad Gosavi,2024-01-03T10:57:46,CC_BY_NC_4_0,Rujuta Vinod,Rujuta Vinod,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3125,,Animalia,Chordata,,Cypriniformes,Cyprinidae,Puntius,Puntius sophore,UNRANKED,BOLD:ACW5482,IN,,,PRESENT,,17.534961,73.539429,,2021-04-07,7,4,2021,9941281.0,2363965.0,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3126,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,Muntiacus muntjak,SPECIES,"Muntiacus vaginalis (Boddaert, 1785)",IN,,Maharashtra,PRESENT,,17.716538,73.821738,993.0,2005-06-20,20,6,2005,5787082.0,2440943.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Avinash Bhagat,2023-09-19T20:41:31,CC_BY_NC_4_0,Avinash Bhagat,Avinash Bhagat,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3127,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne koynayensis,SPECIES,"Xanthophryne koynayensis (Soman, 1963)",IN,,Maharashtra,PRESENT,,17.396935,73.736597,200.0,2016-08-21,21,8,2016,5785346.0,5785346.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,P. W. Soman & P. B. Shekar,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3128,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,,UNRANKED,BOLD:ADK7542,IN,,,PRESENT,,17.44505,73.810531,,2015-12-11,11,12,2015,9847162.0,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3129,,Animalia,Chordata,,Perciformes,Channidae,Channa,Channa rara,SPECIES,"Channa rara Britz, Dahanukar, Anoop & Ali, 2019",IN,"Maharashtra, Ratnagiri, Khopi",,PRESENT,,17.667821,73.514988,,2022-12-20,20,12,2022,10821506.0,10821506.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,N. Dahanukar et al.,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3130,,Animalia,Chordata,Amphibia,Anura,Dicroglossidae,Minervarya,Minervarya rufescens,SPECIES,"Minervarya rufescens (Jerdon, 1853)",IN,,Maharashtra,PRESENT,,17.536225,73.479667,1000.0,2011-05-18,18,5,2011,10792007.0,10792007.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,A. G. Sekar & V. Hegde,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3131,,Animalia,Chordata,Amphibia,Anura,Dicroglossidae,Minervarya,Minervarya syhadrensis,SPECIES,"Minervarya syhadrensis (Annandale, 1919)",IN,,Maharashtra,PRESENT,,17.569563,73.496153,1000.0,2023-10-07,7,10,2023,10678434.0,10678434.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,Humayun Abdulali & Party,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3132,,Animalia,Chordata,,Cypriniformes,,,,UNRANKED,BOLD:ADX0113,IN,,,PRESENT,,17.685478,73.506586,,1965-07-13,13,7,1965,10829509.0,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3133,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis lucifera,SPECIES,"Charybdis lucifera (Fabricius, 1798)",IN,,,PRESENT,,17.700445,73.463571,,2003-01-31,31,1,2003,4307421.0,4307421.0,PRESERVED_SPECIMEN,,,,Vivek Rohidas Vartak,,CC_BY_4_0,,Vivek Rohidas Vartak,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3134,,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,,GENUS,"Argiope Audouin, 1826",IN,Chiplun,Maharashtra,PRESENT,,17.518475,73.500375,50000.0,2013-12-17,17,12,2013,2158616.0,,HUMAN_OBSERVATION,,,,,,CC0_1_0,,user_92,,,CONTINENT_DERIVED_FROM_COORDINATES;SYNTHETIC_RECORD
-3135,,Animalia,Porifera,Demospongiae,Spongillida,Spongillidae,Stratospongilla,,GENUS,"Stratospongilla Annandale, 1909",IN,,,PRESENT,,17.517697,73.484813,,2023-09-07,7,9,2023,2244747.0,,PRESERVED_SPECIMEN,AM,Invertebrates - Marine & Other,,"Racek, Dr A. A.",,CC_BY_4_0,,,,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3136,,Animalia,Chordata,Amphibia,Anura,Dicroglossidae,Minervarya,Minervarya syhadrensis,SPECIES,"Minervarya syhadrensis (Annandale, 1919)",IN,,Maharashtra,PRESENT,,17.536443,73.487155,1000.0,2013-08-29,29,8,2013,10678434.0,10678434.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,P. W. Soman,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3137,,Animalia,Chordata,Squamata,,Colubridae,Rhabdops,Rhabdops olivaceus,SPECIES,"Rhabdops olivaceus (Beddome, 1863)",IN,,,PRESENT,,17.600447,73.828409,,2025-10-09,9,10,2025,2453066.0,2453066.0,HUMAN_OBSERVATION,,,,Harikrishnan S.;Monish Kumar Thapa;Sushil,,CC_BY_4_0,,Sushil,,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3138,,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Raorchestes,Raorchestes ghatei,SPECIES,"Raorchestes ghatei Padhye, Sayyed, Jadhav & Dahanukar, 2013",IN,,Maharashtra,PRESENT,,17.732113,73.81459,,2023-10-28,28,10,2023,8764429.0,8764429.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Samarth Kedilaya,2025-09-18T16:24:53,CC_BY_NC_4_0,Samarth Kedilaya,Samarth Kedilaya,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3139,,Animalia,Chordata,Squamata,,Gekkonidae,Cnemaspis,Cnemaspis girii,SPECIES,"Cnemaspis girii Mirza, Pal, Bhosale & Sanap, 2014",IN,"Kass Plateau, Satara district, Maharashtra",,PRESENT,,17.733697,73.806847,,2012-04-10,10,4,2012,8082286.0,8082286.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,"Prathamesh Joshi, Shubham Rane & Saunak Pal",,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3140,,Animalia,Chordata,Squamata,,Viperidae,Craspedocephalus,Craspedocephalus gramineus,SPECIES,"Craspedocephalus gramineus (Shaw, 1802)",IN,,Maharashtra,PRESENT,,17.596434,73.85,5091.0,1962-10-29,29,10,1962,8425029.0,8425029.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Vaishnavi Apte,2024-06-28T13:30:32,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3141,,Animalia,Chordata,Squamata,,Gekkonidae,Cnemaspis,Cnemaspis koynaensis,SPECIES,"Cnemaspis koynaensis Khandekar, Thackeray & Agarwal, 2019",IN,"Dhanagarwada, Humbarli village, near Koyna, Satara district, Maharashtra",,PRESENT,,17.418584,73.734438,,2015-09-09,9,9,2015,10404600.0,10404600.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,"Prathamesh Joshi, Shubham Rane & Saunak Pal",,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3142,,Animalia,Chordata,Amphibia,Anura,Ranixalidae,Indirana,Indirana chiravasi,SPECIES,"Indirana chiravasi Padhye, Modak & Dahanukar, 2014",IN,"Maharashtra, Koyna",,PRESENT,,17.38127,73.693734,,1957-08-14,14,8,1957,9140135.0,9140135.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,"K. Krutha, V.K. Prasad, S. Gawas",,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3143,,Animalia,Chordata,Testudines,,Trionychidae,Lissemys,Lissemys punctata,SPECIES,"Lissemys punctata (Bonnaterre, 1789)",IN,,Maharashtra,PRESENT,,17.528566,73.505716,5321.0,2021-11-26,26,11,2021,2442758.0,2442758.0,HUMAN_OBSERVATION,iNaturalist,Observations,,hazello276,2020-08-10T20:19:08,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3144,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,Koyana pathar,,PRESENT,,17.46324,73.828987,,2013-07-09,9,7,2013,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,"N. Dahanukar, M. Paingankar",,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3145,,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sahyadriana,Sahyadriana alcocki,SPECIES,"Sahyadriana alcocki (Pati, 2016)",IN,,Maharashtra,PRESENT,,17.592285,73.81465,4151.0,1975-04-23,23,4,1975,10570132.0,10570132.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Sri Harsha K.M,2022-12-20T14:53:58,CC_BY_NC_4_0,Christian Langner,Christian Langner,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3146,,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus sataraensis,SPECIES,"Hemidactylus sataraensis Giri & Bauer, 2008",IN,,Maharashtra,PRESENT,,17.57652,73.810827,30.0,2008-11-13,13,11,2008,6066676.0,6066676.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,"V. Giri, D. Dongare, V. Deshpande, Y. Parakhe & R. More",,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3147,,Animalia,Chordata,Squamata,,Agamidae,Sarada,Sarada superba,SPECIES,"Sarada superba Deepak, Zambre, Bhosale & Giri, 2016",IN,,Maharashtra,PRESENT,,17.583829,73.819868,30.0,1928-05-28,28,5,1928,9522277.0,9522277.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,H. Bhosale,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3148,,Animalia,Chordata,Testudines,,Emydidae,Trachemys,Trachemys scripta,SUBSPECIES,"Trachemys scripta elegans (Wied, 1838)",IN,,Maharashtra,PRESENT,,17.565167,73.485053,218.0,2022-01-23,23,1,2022,6157026.0,2443002.0,HUMAN_OBSERVATION,iNaturalist,Observations,,shamika_mahamuni10,2025-08-02T14:23:44,CC_BY_NC_4_0,shamika_mahamuni10,shamika_mahamuni10,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3149,,Animalia,Chordata,Squamata,,Gekkonidae,Cnemaspis,Cnemaspis koynaensis,SPECIES,"Cnemaspis koynaensis Khandekar, Thackeray & Agarwal, 2019",IN,"Dhanagarwada, Humbarli village, near Koyna, Satara district, Maharashtra",,PRESENT,,17.430203,73.746598,,2021-12-20,20,12,2021,10404600.0,10404600.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,"Prathamesh Joshi, Shubham Rane & Saunak Pal",,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3150,,Animalia,Chordata,Amphibia,Anura,Microhylidae,Microhyla,Microhyla ornata,SPECIES,"Microhyla ornata (Duméril & Bibron, 1841)",IN,,Maharashtra,PRESENT,,17.731567,73.82171,993.0,2008-07-06,6,7,2008,2422110.0,2422110.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Sachin Rane🐾,2020-08-15T14:31:31,CC_BY_NC_4_0,Uday Agashe,Uday Agashe,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3151,,Animalia,Chordata,Squamata,,Scincidae,Eutropis,Eutropis carinata,SPECIES,"Eutropis carinata (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.662489,73.681924,298.0,2014-09-12,12,9,2014,2460829.0,2460829.0,HUMAN_OBSERVATION,iNaturalist,Observations,,swanand kesari,2018-02-18T18:37:03,CC_BY_NC_4_0,swanand kesari,swanand kesari,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3152,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne koynayensis,SPECIES,"Xanthophryne koynayensis (Soman, 1963)",IN,,Maharashtra,PRESENT,,17.391721,73.72068,200.0,1964-10-14,14,10,1964,5785346.0,5785346.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,P. W. Soman & P. B. Shekar,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3153,,Animalia,Arthropoda,Branchiopoda,Anostraca,Streptocephalidae,Streptocephalus,Streptocephalus sahyadriensis,SPECIES,"Streptocephalus sahyadriensis Rogers & Padhye, 2014",IN,Chalkewadi,,PRESENT,,17.477428,73.85,,2003-09-21,21,9,2003,9351659.0,9351659.0,PRESERVED_SPECIMEN,,,,Christopher Rogers & Sameer Padhye,,CC_BY_4_0,,Sameer Padhye & Mihir Kulkarni,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SYNTHETIC_RECORD
-3154,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne koynayensis,SPECIES,"Xanthophryne koynayensis (Soman, 1963)",IN,,Maharashtra,PRESENT,,17.400596,73.740294,200.0,2025-11-12,12,11,2025,5785346.0,5785346.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,P. W. Soman & P. B. Shekar,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3155,,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,,UNRANKED,BOLD:ADW6076,IN,,,PRESENT,,17.720964,73.80107,,2024-01-07,7,1,2024,10770948.0,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3156,,Animalia,Chordata,Squamata,,Colubridae,Ahaetulla,Ahaetulla borealis,SPECIES,"Ahaetulla borealis Mallik, Srikanthan, Pal, D'Souza, Shanker & Ganesh, 2020",IN,,Maharashtra,PRESENT,,17.451271,73.737597,,1954-08-01,1,8,1954,10893621.0,10893621.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Karthik,2024-07-17T05:59:33,CC_BY_NC_4_0,Soumendra Mukhopadhyay,Soumendra Mukhopadhyay,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3157,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis lucifera,SPECIES,"Charybdis lucifera (Fabricius, 1798)",IN,,,PRESENT,,17.708675,73.472944,,2024-10-25,25,10,2024,4307421.0,4307421.0,PRESERVED_SPECIMEN,,,,Vivek Rohidas Vartak,,CC_BY_4_0,,Vivek Rohidas Vartak,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-3158,,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus sataraensis,SPECIES,"Hemidactylus sataraensis Giri & Bauer, 2008",IN,,Maharashtra,PRESENT,,17.590023,73.832724,30.0,1962-04-23,23,4,1962,6066676.0,6066676.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,"G. Giri, D. Dongare & R. More",,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3159,,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Raorchestes,Raorchestes ghatei,SPECIES,"Raorchestes ghatei Padhye, Sayyed, Jadhav & Dahanukar, 2013",IN,,Maharashtra,PRESENT,,17.387901,73.688752,,2022-08-12,12,8,2022,8764429.0,8764429.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Amaël Borzée,2022-12-13T19:36:01,CC_BY_NC_4_0,Amaël Borzée,Amaël Borzée,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3160,,Animalia,Chordata,Squamata,,Gekkonidae,Cnemaspis,Cnemaspis girii,SPECIES,"Cnemaspis girii Mirza, Pal, Bhosale & Sanap, 2014",IN,,Maharashtra,PRESENT,,17.735259,73.835548,30.0,2007-05-22,22,5,2007,8082286.0,8082286.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,H. Bhosale & N. Chandak,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3161,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne koynayensis,SPECIES,"Xanthophryne koynayensis (Soman, 1963)",IN,,Maharashtra,PRESENT,,17.383626,73.71839,200.0,2022-12-23,23,12,2022,5785346.0,5785346.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-3162,,Animalia,Chordata,Squamata,,Scincidae,Eutropis,Eutropis carinata,SPECIES,"Eutropis carinata (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.738704,73.7051,122.0,2019-07-13,13,7,2019,2460829.0,2460829.0,HUMAN_OBSERVATION,iNaturalist,Observations,,SUBHASHGHULE,2025-11-13T12:32:50,CC0_1_0,SUBHASHGHULE,SUBHASHGHULE,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-3163,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus melanostictus,SPECIES,"Duttaphrynus melanostictus (Schneider, 1799)",IN,,Maharashtra,PRESENT,,17.423972,73.73341,1500.0,1962-08-20,20,8,1962,2422538.0,2422538.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,Humayun Abdulali & Party,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
